sample,image_path,mask_path,softness_score,width_q50,width_q90,mean_reliability,reliable_profiles,candidate_profiles,valid_profile_ratio,group
Ranch,data/SBU-shadow/SBU-Test/ShadowImages/Ranch.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Ranch.png,10.615414857652572,3.3138627957289932,23.360328373711027,0.12140460676901173,237,454,0.5220264317180616,middle
COCO_train2014_000000237663,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000237663.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000237663.png,10.612779991459817,2.9661994384828247,17.38498777740561,0.1380897089784731,38,52,0.7307692307692307,middle
0_87abb_79e7969_L,data/SBU-shadow/SBU-Test/ShadowImages/0_87abb_79e7969_L.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/0_87abb_79e7969_L.png,10.603294593262657,5.611974917248452,18.60220482006258,0.1233755010497128,146,220,0.6636363636363637,middle
33174_2,data/SBU-shadow/SBU-Test/ShadowImages/33174_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/33174_2.png,10.593802376738157,3.5555771644124787,19.37603524605952,0.2137229747689992,230,439,0.5239179954441914,middle
672502tes,data/SBU-shadow/SBU-Test/ShadowImages/672502tes.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/672502tes.png,10.562871121846895,3.8233518172043426,14.583521691433234,0.24740274260744108,178,191,0.9319371727748691,middle
1310391610,data/SBU-shadow/SBU-Test/ShadowImages/1310391610.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/1310391610.png,10.553848648147463,6.289308556505861,20.652746636147207,0.10612335028702222,87,179,0.4860335195530726,middle
picturepicture_5741757538559_30000,data/SBU-shadow/SBU-Test/ShadowImages/picturepicture_5741757538559_30000.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/picturepicture_5741757538559_30000.png,10.551489623343794,3.753145137458917,15.6598537838946,0.11686119990380554,226,429,0.5268065268065268,middle
h43_1,data/SBU-shadow/SBU-Test/ShadowImages/h43_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h43_1.png,10.52970703387439,7.870924859331131,14.790700252415535,0.08600190394351734,76,82,0.926829268292683,middle
830192045,data/SBU-shadow/SBU-Test/ShadowImages/830192045.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/830192045.png,10.511368868483498,5.359894249952059,14.793717977999595,0.2630253773009882,176,261,0.6743295019157088,middle
h68_1,data/SBU-shadow/SBU-Test/ShadowImages/h68_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h68_1.png,10.51068530282999,8.778969988968822,12.916663902958359,0.3572271934936525,138,142,0.971830985915493,middle
shadow-5cvx,data/SBU-shadow/SBU-Test/ShadowImages/shadow-5cvx.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/shadow-5cvx.png,10.508098568551334,4.15607969559435,18.616842311603904,0.16807505598381406,145,228,0.6359649122807017,middle
is-dis-pig-dank-659794,data/SBU-shadow/SBU-Test/ShadowImages/is-dis-pig-dank-659794.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/is-dis-pig-dank-659794.png,10.46541225252671,6.04528952613493,14.335201513819612,0.1374990440038176,109,138,0.7898550724637681,middle
lato sx,data/SBU-shadow/SBU-Test/ShadowImages/lato sx.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/lato sx.png,10.414499498996692,3.0044697558708138,16.36166563291807,0.18228280694793586,231,276,0.8369565217391305,middle
DSCN5009,data/SBU-shadow/SBU-Test/ShadowImages/DSCN5009.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DSCN5009.png,10.410506434568946,4.880535321813104,14.336830146340672,0.23085182710183108,363,671,0.5409836065573771,middle
P1020227,data/SBU-shadow/SBU-Test/ShadowImages/P1020227.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/P1020227.png,10.392874254899487,3.646890416598277,20.355876909241793,0.14164680422535803,138,241,0.5726141078838174,middle
Colorado_River_McBride_090926_,data/SBU-shadow/SBU-Test/ShadowImages/Colorado_River_McBride_090926_.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Colorado_River_McBride_090926_.png,10.368858805279345,2.871358065573194,21.209225797793458,0.13866453714215593,414,824,0.5024271844660194,middle
8380592495_0cc5c3d8a9_z,data/SBU-shadow/SBU-Test/ShadowImages/8380592495_0cc5c3d8a9_z.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/8380592495_0cc5c3d8a9_z.png,10.362480777510363,5.950298794972273,15.897393570077119,0.33418261638261226,149,211,0.7061611374407583,middle
COCO_train2014_000000171269,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000171269.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000171269.png,10.337446099101285,6.673950124156229,15.935918013160547,0.19220999660297597,88,124,0.7096774193548387,middle
michael-polzia-aerial-view-of-giraffes-and-trees-casting-long-shadows,data/SBU-shadow/SBU-Test/ShadowImages/michael-polzia-aerial-view-of-giraffes-and-trees-casting-long-shadows.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/michael-polzia-aerial-view-of-giraffes-and-trees-casting-long-shadows.png,10.303550882799383,6.063316351657311,17.803693984036364,0.06910964258475526,55,173,0.3179190751445087,middle
Fokus-na-ekvatore,data/SBU-shadow/SBU-Test/ShadowImages/Fokus-na-ekvatore.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Fokus-na-ekvatore.png,10.208880443067875,4.913323264094882,14.60731711779578,0.20194481386413854,196,253,0.7747035573122529,middle
9ae7aca6ece57a46105a5e97fef2035f,data/SBU-shadow/SBU-Test/ShadowImages/9ae7aca6ece57a46105a5e97fef2035f.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/9ae7aca6ece57a46105a5e97fef2035f.png,10.203156953579386,2.993291623841522,19.069157000933707,0.13804595838838046,162,456,0.35526315789473684,middle
COCO_train2014_000000164493,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000164493.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000164493.png,10.199896331942961,4.950317155573355,14.776357676692236,0.18583871238400704,310,589,0.5263157894736842,middle
internazionali-tennis-roma2013-ford-italia-ford-kuga-fashion-blogger-25,data/SBU-shadow/SBU-Test/ShadowImages/internazionali-tennis-roma2013-ford-italia-ford-kuga-fashion-blogger-25.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/internazionali-tennis-roma2013-ford-italia-ford-kuga-fashion-blogger-25.png,10.156390213951058,3.2605239968166986,15.617094833301994,0.14114959342395547,124,222,0.5585585585585585,middle
78579,data/SBU-shadow/SBU-Test/ShadowImages/78579.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/78579.png,10.153997432543028,6.906165243879228,15.494792835107848,0.3916501041142813,168,202,0.8316831683168316,middle
h62_2,data/SBU-shadow/SBU-Test/ShadowImages/h62_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h62_2.png,10.144786258168832,6.690912430869561,16.786765314888495,0.09864683013484273,143,152,0.9407894736842105,middle
Artificial-Grass-for-Dogs-5,data/SBU-shadow/SBU-Test/ShadowImages/Artificial-Grass-for-Dogs-5.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Artificial-Grass-for-Dogs-5.png,10.133622156303357,6.035477683417127,16.87054969342532,0.14743962416221487,146,217,0.6728110599078341,middle
Winter-Blue-Shadow-e1392738446704,data/SBU-shadow/SBU-Test/ShadowImages/Winter-Blue-Shadow-e1392738446704.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Winter-Blue-Shadow-e1392738446704.png,10.092442511125405,7.472880257694474,12.150468274281835,0.1991564195096079,75,81,0.9259259259259259,middle
dsc06911,data/SBU-shadow/SBU-Test/ShadowImages/dsc06911.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/dsc06911.png,10.083062726523025,5.825276758432341,16.16850795558465,0.2739485174256802,190,281,0.6761565836298933,middle
COCO_train2014_000000362553,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000362553.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000362553.png,10.0652502377971,5.8724753367033475,14.186780855809575,0.11014312725988323,50,111,0.45045045045045046,middle
8697568_H7DmwAu1Jo5mnxQWKpnpnztLMYE9crTJw9DcJ0rIz2k,data/SBU-shadow/SBU-Test/ShadowImages/8697568_H7DmwAu1Jo5mnxQWKpnpnztLMYE9crTJw9DcJ0rIz2k.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/8697568_H7DmwAu1Jo5mnxQWKpnpnztLMYE9crTJw9DcJ0rIz2k.png,10.049259966892023,6.183454670465479,13.238532695220458,0.5567174861577522,107,114,0.9385964912280702,middle
cusco-city-tour-half-day-in-cusco-232154,data/SBU-shadow/SBU-Test/ShadowImages/cusco-city-tour-half-day-in-cusco-232154.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/cusco-city-tour-half-day-in-cusco-232154.png,9.963646090086327,4.113699753897631,16.179065329600988,0.17521445966887522,262,363,0.721763085399449,middle
Removing-Rust-Stains-From-Roof-2,data/SBU-shadow/SBU-Test/ShadowImages/Removing-Rust-Stains-From-Roof-2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Removing-Rust-Stains-From-Roof-2.png,9.95856259306314,4.52281684967907,17.176072813431862,0.10986393983024408,153,201,0.7611940298507462,middle
1319615601_img_9770,data/SBU-shadow/SBU-Test/ShadowImages/1319615601_img_9770.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/1319615601_img_9770.png,9.949844570508864,7.03227458386764,14.058998161203297,0.20520807285507578,106,138,0.7681159420289855,middle
wJyFq,data/SBU-shadow/SBU-Test/ShadowImages/wJyFq.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/wJyFq.png,9.867427828927985,7.437905592808532,18.478801881958567,0.14397313584593915,41,83,0.4939759036144578,middle
COCO_train2014_000000036618,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000036618.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000036618.png,9.858801242286177,2.6568555346689613,18.811644614345354,0.24003151215582905,69,137,0.5036496350364964,middle
3236142-700932-jpg_2982678,data/SBU-shadow/SBU-Test/ShadowImages/3236142-700932-jpg_2982678.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/3236142-700932-jpg_2982678.png,9.83976382318606,3.3136098150289395,16.842292523616283,0.1823997737977792,99,166,0.5963855421686747,middle
brickwallte,data/SBU-shadow/SBU-Test/ShadowImages/brickwallte.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/brickwallte.png,9.828053012388882,3.530593340832544,12.0306666519828,0.14305210677450986,131,167,0.7844311377245509,middle
shadowm1,data/SBU-shadow/SBU-Test/ShadowImages/shadowm1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/shadowm1.png,9.808540391899712,5.665931884890242,14.899311738221368,0.2162190414135044,183,209,0.8755980861244019,middle
h44_1,data/SBU-shadow/SBU-Test/ShadowImages/h44_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h44_1.png,9.801029461540413,7.912512228436748,12.64562955791878,0.1291333632521295,65,67,0.9701492537313433,middle
mozole-anit-bodrum-tas,data/SBU-shadow/SBU-Test/ShadowImages/mozole-anit-bodrum-tas.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/mozole-anit-bodrum-tas.png,9.776483177286211,3.6309417567702464,14.380832833042136,0.29680782025810565,197,231,0.8528138528138528,middle
signalblue,data/SBU-shadow/SBU-Test/ShadowImages/signalblue.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/signalblue.png,9.751547733824928,4.562003732564997,15.80352316596646,0.1700239952753987,172,256,0.671875,middle
north40place,data/SBU-shadow/SBU-Test/ShadowImages/north40place.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/north40place.png,9.723093057295193,2.3246578754468716,17.185642403681666,0.22325084907568152,263,377,0.6976127320954907,middle
h33_1,data/SBU-shadow/SBU-Test/ShadowImages/h33_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h33_1.png,9.711341787392536,7.851780389838488,15.555261915727444,0.028756836588406942,43,159,0.27044025157232704,middle
ABDli-Leon-Sheppar-420-metrekarelik-evini-kedisine-miras-birakti_70846_8fbea,data/SBU-shadow/SBU-Test/ShadowImages/ABDli-Leon-Sheppar-420-metrekarelik-evini-kedisine-miras-birakti_70846_8fbea.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/ABDli-Leon-Sheppar-420-metrekarelik-evini-kedisine-miras-birakti_70846_8fbea.png,9.697974259254249,2.459852592827666,17.385385731460897,0.12895179379475127,177,304,0.5822368421052632,middle
s4273329,data/SBU-shadow/SBU-Test/ShadowImages/s4273329.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/s4273329.png,9.697026679838965,4.3478580267805365,17.408424988211866,0.19707148112553421,71,81,0.8765432098765432,middle
h20_1,data/SBU-shadow/SBU-Test/ShadowImages/h20_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h20_1.png,9.693407086484024,5.910285907398611,12.882316426756844,0.3627906092138599,75,82,0.9146341463414634,middle
image74735271,data/SBU-shadow/SBU-Test/ShadowImages/image74735271.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/image74735271.png,9.69259839023668,4.350261415061409,15.056984143110348,0.2110121198587205,188,212,0.8867924528301887,middle
image_1326,data/SBU-shadow/SBU-Test/ShadowImages/image_1326.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/image_1326.png,9.69059552143416,3.643271245607126,10.196660175597058,0.2408132891876562,80,140,0.5714285714285714,middle
rainier-aerial-shadow,data/SBU-shadow/SBU-Test/ShadowImages/rainier-aerial-shadow.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/rainier-aerial-shadow.png,9.678152597072751,3.071886166968177,18.380686688035603,0.13352880305270506,178,301,0.5913621262458472,middle
42eda42s-960,data/SBU-shadow/SBU-Test/ShadowImages/42eda42s-960.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/42eda42s-960.png,9.666775638431679,3.4097993135976807,13.686662333706908,0.14455256325063467,161,203,0.7931034482758621,middle
DSCN0531,data/SBU-shadow/SBU-Test/ShadowImages/DSCN0531.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DSCN0531.png,9.660617198318901,7.486880748772298,12.78180014456385,0.13165987680988692,202,238,0.8487394957983193,middle
shadows-on-field,data/SBU-shadow/SBU-Test/ShadowImages/shadows-on-field.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/shadows-on-field.png,9.638288815982161,4.187189780892107,19.38501287953625,0.15040312385068072,129,282,0.4574468085106383,middle
4F2C3768,data/SBU-shadow/SBU-Test/ShadowImages/4F2C3768.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/4F2C3768.png,9.631611700511835,5.698019624630721,14.273511688615176,0.12923038817970356,218,275,0.7927272727272727,middle
pianino-zvenigorod-l1360871,data/SBU-shadow/SBU-Test/ShadowImages/pianino-zvenigorod-l1360871.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/pianino-zvenigorod-l1360871.png,9.598805812349353,5.406865847356087,14.608343715362727,0.24403331615665688,123,163,0.754601226993865,middle
h47_1,data/SBU-shadow/SBU-Test/ShadowImages/h47_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h47_1.png,9.588034030516493,7.2723779678423455,11.594002960539504,0.2525244133450605,116,116,1.0,middle
unique-bamboo-fence-designs-1000x600,data/SBU-shadow/SBU-Test/ShadowImages/unique-bamboo-fence-designs-1000x600.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/unique-bamboo-fence-designs-1000x600.png,9.55305911020585,5.538746142822025,15.302417627765307,0.34921022282416814,61,70,0.8714285714285714,middle
COCO_train2014_000000008772,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000008772.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000008772.png,9.542957509210147,3.3849330021202646,16.895840154549074,0.08082616936441443,146,312,0.46794871794871795,middle
309834_600,data/SBU-shadow/SBU-Test/ShadowImages/309834_600.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/309834_600.png,9.517501771674034,5.228885890524065,16.212522047059785,0.12550783038588836,120,143,0.8391608391608392,middle
h36_1,data/SBU-shadow/SBU-Test/ShadowImages/h36_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h36_1.png,9.489686031764212,7.389284626896997,12.564870815116437,0.0891447559285031,111,132,0.8409090909090909,middle
maria-sharapova-2015-french-tennis-open-at-roland-garros-in-paris-3rd-round_18,data/SBU-shadow/SBU-Test/ShadowImages/maria-sharapova-2015-french-tennis-open-at-roland-garros-in-paris-3rd-round_18.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/maria-sharapova-2015-french-tennis-open-at-roland-garros-in-paris-3rd-round_18.png,9.488005409837399,2.9419524567105464,17.379383502275566,0.08186573209241034,42,129,0.32558139534883723,middle
apr14b,data/SBU-shadow/SBU-Test/ShadowImages/apr14b.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/apr14b.png,9.48151176472888,5.453373012969481,12.245817485677058,0.3144843256949056,166,266,0.6240601503759399,middle
10327_18,data/SBU-shadow/SBU-Test/ShadowImages/10327_18.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/10327_18.png,9.476550921566492,4.492639149969547,14.422229926990417,0.24909266641600475,239,337,0.7091988130563798,middle
COCO_train2014_000000055135,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000055135.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000055135.png,9.469870180670789,3.0371056388169277,15.631855142078376,0.14284602143712496,125,225,0.5555555555555556,middle
b01da9cacff7148dfbab19eeb76ea82b,data/SBU-shadow/SBU-Test/ShadowImages/b01da9cacff7148dfbab19eeb76ea82b.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/b01da9cacff7148dfbab19eeb76ea82b.png,9.46052247836445,6.831686743957425,12.940064614097636,0.09003570297108664,228,247,0.9230769230769231,middle
COCO_train2014_000000029509,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000029509.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000029509.png,9.456633400346952,4.179889524328025,17.290368153957374,0.2858304111588199,105,156,0.6730769230769231,middle
img_5802-2,data/SBU-shadow/SBU-Test/ShadowImages/img_5802-2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/img_5802-2.png,9.440708715818326,4.708004189837675,14.942347140039148,0.3091508108850263,189,274,0.6897810218978102,middle
COCO_train2014_000000023797,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000023797.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000023797.png,9.435565483194008,3.8813993628403844,17.88125360716646,0.15042301947160944,111,179,0.6201117318435754,middle
x_40120bb0,data/SBU-shadow/SBU-Test/ShadowImages/x_40120bb0.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/x_40120bb0.png,9.419824632182667,5.748279054928867,14.524090255993002,0.3368869916557389,206,225,0.9155555555555556,middle
COCO_train2014_000000009988,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000009988.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000009988.png,9.344743540271951,3.9628017535889573,19.89927887186517,0.1555997418988194,157,265,0.5924528301886792,middle
shadow-of-a-street-sign-on-a-red-brick-wall-1558007,data/SBU-shadow/SBU-Test/ShadowImages/shadow-of-a-street-sign-on-a-red-brick-wall-1558007.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/shadow-of-a-street-sign-on-a-red-brick-wall-1558007.png,9.33469980324952,8.098634166435938,10.955444793981847,0.08189143078272858,136,157,0.8662420382165605,middle
pavement-shadow,data/SBU-shadow/SBU-Test/ShadowImages/pavement-shadow.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/pavement-shadow.png,9.314814780544694,2.792664910793932,17.349869050283157,0.08428899639196535,142,230,0.6173913043478261,middle
COCO_train2014_000000022355,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000022355.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000022355.png,9.311683920120993,3.261753570640319,15.159428663994367,0.22020673748262728,343,565,0.6070796460176991,middle
8ccb88s-960,data/SBU-shadow/SBU-Test/ShadowImages/8ccb88s-960.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/8ccb88s-960.png,9.305328233555072,6.3363242731374445,11.790190268071072,0.4103528759781536,174,202,0.8613861386138614,middle
160106_s2,data/SBU-shadow/SBU-Test/ShadowImages/160106_s2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/160106_s2.png,9.304125255723719,4.9049198325910695,14.618789776111061,0.14105913283056237,204,326,0.6257668711656442,middle
COCO_train2014_000000144561,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000144561.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000144561.png,9.30121528464019,5.1351813477847434,13.566110268736985,0.0751590366166994,192,310,0.6193548387096774,middle
COCO_train2014_000000151101,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000151101.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000151101.png,9.294173358045356,2.723111771955243,22.27296054511453,0.22411145973577798,181,269,0.6728624535315985,middle
vfR_3BI-GaE,data/SBU-shadow/SBU-Test/ShadowImages/vfR_3BI-GaE.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/vfR_3BI-GaE.png,9.244079329006421,3.925251740279964,18.57014320904685,0.19157651494539701,160,296,0.5405405405405406,middle
roger-federer-of-switzerland-serves-against-ivo-karlovic-of-croatia-during-the-sony-open-at-crandon-park-tennis-centre-in-key-biscayne-florida-afpclive-brunskill-1461092-roger-federer-of,data/SBU-shadow/SBU-Test/ShadowImages/roger-federer-of-switzerland-serves-against-ivo-karlovic-of-croatia-during-the-sony-open-at-crandon-park-tennis-centre-in-key-biscayne-florida-afpclive-brunskill-1461092-roger-federer-of.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/roger-federer-of-switzerland-serves-against-ivo-karlovic-of-croatia-during-the-sony-open-at-crandon-park-tennis-centre-in-key-biscayne-florida-afpclive-brunskill-1461092-roger-federer-of.png,9.228771790543643,3.2542895106667276,18.447614394077107,0.3259958616824851,81,187,0.43315508021390375,middle
12467944,data/SBU-shadow/SBU-Test/ShadowImages/12467944.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/12467944.png,9.224984084582664,3.4606434948572895,14.717388778952955,0.1220964434544939,223,421,0.5296912114014252,middle
s-decorative-sammy-kershaw-red-wood-deck-redwood-deck-designs-redwood-deck-restore-redwood-deck-design-redwood-deck-cleaning-procedures-redwood-deck-cleaner-redwood-deck-construction-details-retes,data/SBU-shadow/SBU-Test/ShadowImages/s-decorative-sammy-kershaw-red-wood-deck-redwood-deck-designs-redwood-deck-restore-redwood-deck-design-redwood-deck-cleaning-procedures-redwood-deck-cleaner-redwood-deck-construction-details-retes.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/s-decorative-sammy-kershaw-red-wood-deck-redwood-deck-designs-redwood-deck-restore-redwood-deck-design-redwood-deck-cleaning-procedures-redwood-deck-cleaner-redwood-deck-construction-details-retes.png,9.224323161135992,7.320035997187944,11.212810388922964,0.27183956820050986,138,209,0.6602870813397129,middle
photobrickwall,data/SBU-shadow/SBU-Test/ShadowImages/photobrickwall.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/photobrickwall.png,9.195339047760314,6.056507317702692,14.56127205320559,0.3967130657400471,139,140,0.9928571428571429,middle
20141217_151710,data/SBU-shadow/SBU-Test/ShadowImages/20141217_151710.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/20141217_151710.png,9.152521897878307,3.228935825446488,17.887078956975657,0.22212460828155772,224,374,0.5989304812834224,middle
UCA-2t,data/SBU-shadow/SBU-Test/ShadowImages/UCA-2t.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/UCA-2t.png,9.152184443523923,2.329623182805274,12.61242688334363,0.25630942945606777,228,343,0.6647230320699709,middle
bo6h1buxz3ju,data/SBU-shadow/SBU-Test/ShadowImages/bo6h1buxz3ju.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/bo6h1buxz3ju.png,9.142039427244466,5.80910633662431,13.314903035464226,0.2742109374427055,287,369,0.7777777777777778,middle
COCO_train2014_000000005396,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000005396.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000005396.png,9.134415868101055,2.6386065210495104,15.933070314459775,0.11149349718392786,110,180,0.6111111111111112,middle
IMG_3326,data/SBU-shadow/SBU-Test/ShadowImages/IMG_3326.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/IMG_3326.png,9.104463223224712,3.6330783010189007,15.06944612241333,0.203241487710141,219,322,0.6801242236024845,middle
h8_2,data/SBU-shadow/SBU-Test/ShadowImages/h8_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h8_2.png,9.101329465682555,4.847473300213243,11.075240187336973,0.16171491701710528,82,94,0.8723404255319149,middle
h45_1,data/SBU-shadow/SBU-Test/ShadowImages/h45_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h45_1.png,9.095407122897086,7.678290170221027,12.201685168105827,0.28332826211628037,64,72,0.8888888888888888,middle
Sanctuary_view_dayte,data/SBU-shadow/SBU-Test/ShadowImages/Sanctuary_view_dayte.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Sanctuary_view_dayte.png,9.080045339801172,4.095619245139928,16.327562595502567,0.1419143836689806,286,392,0.7295918367346939,middle
h60_1,data/SBU-shadow/SBU-Test/ShadowImages/h60_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h60_1.png,9.060648913624195,6.815356508053334,11.569663726616472,0.2593534335145698,86,95,0.9052631578947369,middle
COCO_train2014_000000005688,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000005688.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000005688.png,9.002498936191246,2.2750209750426644,19.375897763235468,0.12877062270708203,151,281,0.5373665480427047,middle
507447-GEAR-LEVER-HOUSING-GRUB-SCREW,data/SBU-shadow/SBU-Test/ShadowImages/507447-GEAR-LEVER-HOUSING-GRUB-SCREW.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/507447-GEAR-LEVER-HOUSING-GRUB-SCREW.png,8.998301010435718,5.928632861396005,12.908367857554369,0.21252530132662492,48,109,0.44036697247706424,middle
571_www_dekobeton_com_tr_UYGULAMA_RESIMLERIMIZ,data/SBU-shadow/SBU-Test/ShadowImages/571_www_dekobeton_com_tr_UYGULAMA_RESIMLERIMIZ.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/571_www_dekobeton_com_tr_UYGULAMA_RESIMLERIMIZ.png,8.953987836463243,4.749603740131942,17.157851686874217,0.13214673073617708,277,647,0.4281298299845441,middle
h40_1,data/SBU-shadow/SBU-Test/ShadowImages/h40_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h40_1.png,8.914701823776998,7.78312457445647,12.155803403612284,0.03599992851215776,15,57,0.2631578947368421,middle
user50095_pic58592_1376777578,data/SBU-shadow/SBU-Test/ShadowImages/user50095_pic58592_1376777578.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/user50095_pic58592_1376777578.png,8.877612237227115,6.438198202736193,11.735379804805458,0.1861188738571368,141,146,0.9657534246575342,middle
